country_name_short,country_name,election_type,election_date,vote_share,seats,seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,previous_parliament_election_id,previous_cabinet_id,party_id
FRA,France,ep,1994-06-12,6.9,7,87,PCF,Parti communiste française,French Communist Party,1.3740634852515319,43,680,664,318,686
FRA,France,ep,1994-06-12,4.9,0,87,V,Les Verts,Greens,3.1550158593919546,43,680,664,318,873
FRA,France,parliament,1997-05-25,25.5,246,577,PS,Parti socialiste,Socialist Party,3.2492698480818016,43,479,664,422,1539
FRA,France,parliament,1997-05-25,16.8,139,577,RPR,Rassemblement pour la République,Rally for the Republic,7.4997460589938685,43,479,664,422,138
FRA,France,parliament,1997-05-25,14.7,109,577,UDF,Union pour la démocratie française,Union for French Democracy,6.10171424484253,43,479,664,422,509
FRA,France,parliament,1997-05-25,9.9,37,577,PCF,Parti communiste française,French Communist Party,1.3740634852515319,43,479,664,422,686
FRA,France,parliament,1997-05-25,3.1,29,577,gauche,divers gauche,others left,,43,479,664,422,177
FRA,France,parliament,1997-05-25,4.7,8,577,droite,divers droite,other right,7.65833330154419,43,479,664,422,285
FRA,France,parliament,1997-05-25,3.6,8,577,V,Les Verts,Greens,3.1550158593919546,43,479,664,422,873
FRA,France,parliament,1997-05-25,14.9,1,577,FN,Front National,National Front,9.685428565979004,43,479,664,422,270
FRA,France,parliament,1997-05-25,2.7,0,577,GE,Generation écologie,Ecology Generation,3.638888888888889,43,479,664,422,650
FRA,France,ep,1999-06-13,22.0,22,87,PS,Parti socialiste,Socialist Party,3.2492698480818016,43,273,479,481,1539
FRA,France,ep,1999-06-13,13.1,13,87,MpaE,Majorité pour l'autre Europe,List of the Majority for another Europe,,43,273,479,481,1169
FRA,France,ep,1999-06-13,12.8,12,87,RPR,Rassemblement pour la République,Rally for the Republic,7.4997460589938685,43,273,479,481,138
FRA,France,ep,1999-06-13,9.7,9,87,V,Les Verts,Greens,3.1550158593919546,43,273,479,481,873
FRA,France,ep,1999-06-13,9.3,9,87,UDF,Union pour la démocratie française,Union for French Democracy,6.10171424484253,43,273,479,481,509
FRA,France,ep,1999-06-13,6.8,6,87,PCF,Parti communiste française,French Communist Party,1.3740634852515319,43,273,479,481,686
FRA,France,ep,1999-06-13,6.8,6,87,CPNT,"Chasse, pêche, nature, traditions","Hunting, Fishing, Nature, Tradition",7.80000019073486,43,273,479,481,259
FRA,France,ep,1999-06-13,5.7,5,87,FN,Front National,National Front,9.685428565979004,43,273,479,481,270
FRA,France,ep,1999-06-13,5.2,5,87,PSU,Parti socialiste unifie,Unified Socialist Party,,43,273,479,481,516
FRA,France,parliament,2002-06-09,33.4,365,577,UMP,Union pour un mouvement populaire,Union for a Popular Movement,7.4997460589938685,43,403,479,711,658
FRA,France,parliament,2002-06-09,25.3,141,577,PS,Parti socialiste,Socialist Party,3.2492698480818016,43,403,479,711,1539
FRA,France,parliament,2002-06-09,4.79,29,577,UDF,Union pour la démocratie française,Union for French Democracy,6.10171424484253,43,403,479,711,509
FRA,France,parliament,2002-06-09,4.9,21,577,PCF,Parti communiste française,French Communist Party,1.3740634852515319,43,403,479,711,686
FRA,France,parliament,2002-06-09,5.5,17,577,droite,divers droite,other right,7.65833330154419,43,403,479,711,285
FRA,France,parliament,2002-06-09,4.4,3,577,V,Les Verts,Greens,3.1550158593919546,43,403,479,711,873
FRA,France,parliament,2002-06-09,1.2,1,577,MF,Mouvement pour la France,Movement for France,8.17214292526245,43,403,479,711,1101
FRA,France,parliament,2002-06-09,11.1,0,577,FN,Front National,National Front,9.685428565979004,43,403,479,711,270
FRA,France,ep,2004-06-13,28.9,31,78,PS,Parti socialiste,Socialist Party,3.2492698480818016,43,160,403,802,1539
FRA,France,ep,2004-06-13,16.6,17,78,UMP,Union pour un mouvement populaire,Union for a Popular Movement,7.4997460589938685,43,160,403,802,658
FRA,France,ep,2004-06-13,12.0,11,78,UDF,Union pour la démocratie française,Union for French Democracy,6.10171424484253,43,160,403,802,509
FRA,France,ep,2004-06-13,9.8,7,78,FN,Front National,National Front,9.685428565979004,43,160,403,802,270
FRA,France,ep,2004-06-13,7.4,6,78,V,Les Verts,Greens,3.1550158593919546,43,160,403,802,873
FRA,France,ep,2004-06-13,5.9,3,78,PCF,Parti communiste française,French Communist Party,1.3740634852515319,43,160,403,802,686
FRA,France,ep,2004-06-13,6.7,3,78,MF,Mouvement pour la France,Movement for France,8.17214292526245,43,160,403,802,1101
FRA,France,ep,2004-06-13,1.7,0,78,CPNT,"Chasse, pêche, nature, traditions","Hunting, Fishing, Nature, Tradition",7.80000019073486,43,160,403,802,259
FRA,France,parliament,2007-06-10,40.3,312,577,UMP,Union pour un mouvement populaire,Union for a Popular Movement,7.4997460589938685,43,171,403,807,658
FRA,France,parliament,2007-06-10,26.1,205,577,PS,Parti socialiste,Socialist Party,3.2492698480818016,43,171,403,807,1539
FRA,France,parliament,2007-06-10,1.6,22,577,NC,Nouveau centre,New Centre,,43,171,403,807,1058
FRA,France,parliament,2007-06-10,4.3,18,577,PCF,Parti communiste française,French Communist Party,1.3740634852515319,43,171,403,807,686
FRA,France,parliament,2007-06-10,3.7,9,577,droite,divers droite,other right,7.65833330154419,43,171,403,807,285
FRA,France,parliament,2007-06-10,7.6,4,577,MoDem,Mouvement démocrate,Democratic Movement,,43,171,403,807,937
FRA,France,parliament,2007-06-10,3.2,4,577,V,Les Verts,Greens,3.1550158593919546,43,171,403,807,873
FRA,France,parliament,2007-06-10,2.0,3,577,gauche,divers gauche,others left,,43,171,403,807,177
FRA,France,parliament,2007-06-10,3.4,0,577,PRG,Parti radical de gauche,Radical Party of the Left,4.08130947271983,43,171,403,807,1492
FRA,France,parliament,2007-06-10,4.7,0,577,FN,Front National,National Front,9.685428565979004,43,171,403,807,270
FRA,France,ep,2009-06-07,27.88,29,72,UMP,Union pour un mouvement populaire,Union for a Popular Movement,7.4997460589938685,43,219,171,306,658
FRA,France,ep,2009-06-07,16.28,14,72,V,Les Verts,Greens,3.1550158593919546,43,219,171,306,873
FRA,France,ep,2009-06-07,16.48,14,72,PS,Parti socialiste,Socialist Party,3.2492698480818016,43,219,171,306,1539
FRA,France,ep,2009-06-07,8.46,6,72,MoDem,Mouvement démocrate,Democratic Movement,,43,219,171,306,937
FRA,France,ep,2009-06-07,6.05,4,72,PCF,Parti communiste française,French Communist Party,1.3740634852515319,43,219,171,306,686
FRA,France,ep,2009-06-07,6.34,3,72,FN,Front National,National Front,9.685428565979004,43,219,171,306,270
FRA,France,ep,2009-06-07,6.74,1,72,droite,divers droite,other right,7.65833330154419,43,219,171,306,285
FRA,France,ep,2009-06-07,0.46,1,72,gauche,divers gauche,others left,,43,219,171,306,177
FRA,France,parliament,2012-06-10,29.35,280,577,PS,Parti socialiste,Socialist Party,3.2492698480818016,43,782,171,1037,1539
FRA,France,parliament,2012-06-10,27.12,194,577,UMP,Union pour un mouvement populaire,Union for a Popular Movement,7.4997460589938685,43,782,171,1037,658
FRA,France,parliament,2012-06-10,3.4,22,577,gauche,divers gauche,others left,,43,782,171,1037,177
FRA,France,parliament,2012-06-10,5.46,17,577,V,Les Verts,Greens,3.1550158593919546,43,782,171,1037,873
FRA,France,parliament,2012-06-10,3.51,15,577,droite,divers droite,other right,7.65833330154419,43,782,171,1037,285
FRA,France,parliament,2012-06-10,1.65,12,577,PRG,Parti radical de gauche,Radical Party of the Left,4.08130947271983,43,782,171,1037,1492
FRA,France,parliament,2012-06-10,2.2,12,577,NC,Nouveau centre,New Centre,,43,782,171,1037,1058
FRA,France,parliament,2012-06-10,6.91,10,577,PCF,Parti communiste française,French Communist Party,1.3740634852515319,43,782,171,1037,686
FRA,France,parliament,2012-06-10,1.24,6,577,PR,Parti radical,Radical Party,,43,782,171,1037,2081
FRA,France,parliament,2012-06-10,0.56,2,577,reg, régionalistes,regional,,43,782,171,1037,2082
FRA,France,parliament,2012-06-10,1.77,2,577,MoDem,Mouvement démocrate,Democratic Movement,,43,782,171,1037,937
FRA,France,parliament,2012-06-10,0.6,2,577,AC,Alliance centriste,Centrist Alliance,,43,782,171,1037,2078
FRA,France,parliament,2012-06-10,13.6,2,577,FN,Front National,National Front,9.685428565979004,43,782,171,1037,270
FRA,France,parliament,2012-06-10,0.19,1,577,exd,extrême droite,other far-right,,43,782,171,1037,2079
FRA,France,parliament,2012-06-10,0.96,0,577,no-seat,no seats,no seats,,43,782,171,1037,2080
GBR,United Kingdom,parliament,1945-07-05,48.0,393,640,Lab,Labour Party,Labour,4.356222906317165,44,609,,,1556
GBR,United Kingdom,parliament,1945-07-05,36.2,197,640,Con,Conservatives,Conservatives,7.426084860100844,44,609,,,773
GBR,United Kingdom,parliament,1945-07-05,,17,640,etc,others,others,,44,609,,,453
GBR,United Kingdom,parliament,1945-07-05,9.0,12,640,Lib,Liberals,Liberals,4.2875,44,609,,,659
GBR,United Kingdom,parliament,1945-07-05,2.9,11,640,NLP,National Liberal Party,National Liberal Party,,44,609,,,1017
GBR,United Kingdom,parliament,1945-07-05,0.2,3,640,ILP,Independent Labour Party,Independent Labour Party,,44,609,,,1205
GBR,United Kingdom,parliament,1945-07-05,0.5,2,640,Nat,Nationals,Nationals,,44,609,,,639
GBR,United Kingdom,parliament,1945-07-05,0.4,2,640,CPGB,Communist Party of Great Britain,Communist Party of Great Britain,,44,609,,,1276
GBR,United Kingdom,parliament,1945-07-05,0.4,2,640,N,Nationalist Party,Nationalist Party,,44,609,,,332
GBR,United Kingdom,parliament,1945-07-05,0.5,1,640,CW,Common Wealth Movement,Common Wealth Movement,,44,609,,,444
GBR,United Kingdom,parliament,1945-07-05,0.1,0,640,SNP,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party,3.587082340943187,44,609,,,1284
GBR,United Kingdom,parliament,1950-02-23,46.1,315,625,Lab,Labour Party,Labour,4.356222906317165,44,625,609,99,1556
GBR,United Kingdom,parliament,1950-02-23,,282,625,Con,Conservatives,Conservatives,7.426084860100844,44,625,609,99,773
GBR,United Kingdom,parliament,1950-02-23,,16,625,NLP,National Liberal Party,National Liberal Party,,44,625,609,99,1017
GBR,United Kingdom,parliament,1950-02-23,9.1,9,625,Lib,Liberals,Liberals,4.2875,44,625,609,99,659
GBR,United Kingdom,parliament,1950-02-23,0.2,2,625,N,Nationalist Party,Nationalist Party,,44,625,609,99,332
GBR,United Kingdom,parliament,1950-02-23,,1,625,etc,others,others,,44,625,609,99,453
GBR,United Kingdom,parliament,1950-02-23,0.3,0,625,CPGB,Communist Party of Great Britain,Communist Party of Great Britain,,44,625,609,99,1276
GBR,United Kingdom,parliament,1950-02-23,43.4,,625,C/NL,Conservatives and National Liberals,Conservatives and National Liberals,7.8,44,625,609,99,1496
GBR,United Kingdom,parliament,1951-10-25,,302,625,Con,Conservatives,Conservatives,7.426084860100844,44,102,625,88,773
GBR,United Kingdom,parliament,1951-10-25,48.8,295,625,Lab,Labour Party,Labour,4.356222906317165,44,102,625,88,1556
GBR,United Kingdom,parliament,1951-10-25,,19,625,NLP,National Liberal Party,National Liberal Party,,44,102,625,88,1017
GBR,United Kingdom,parliament,1951-10-25,2.6,6,625,Lib,Liberals,Liberals,4.2875,44,102,625,88,659
GBR,United Kingdom,parliament,1951-10-25,0.3,2,625,N,Nationalist Party,Nationalist Party,,44,102,625,88,332
GBR,United Kingdom,parliament,1951-10-25,0.1,1,625,IrLP,Irish Labout Party,Irish Labout Party,,44,102,625,88,140
GBR,United Kingdom,parliament,1951-10-25,0.1,0,625,CPGB,Communist Party of Great Britain,Communist Party of Great Britain,,44,102,625,88,1276
GBR,United Kingdom,parliament,1951-10-25,48.0,,625,C/NL,Conservatives and National Liberals,Conservatives and National Liberals,7.8,44,102,625,88,1496
GBR,United Kingdom,parliament,1955-05-26,,324,630,Con,Conservatives,Conservatives,7.426084860100844,44,678,102,729,773
GBR,United Kingdom,parliament,1955-05-26,46.4,277,630,Lab,Labour Party,Labour,4.356222906317165,44,678,102,729,1556
GBR,United Kingdom,parliament,1955-05-26,,21,630,NLP,National Liberal Party,National Liberal Party,,44,678,102,729,1017
GBR,United Kingdom,parliament,1955-05-26,2.7,6,630,Lib,Liberals,Liberals,4.2875,44,678,102,729,659
GBR,United Kingdom,parliament,1955-05-26,0.6,2,630,SF,Sinn Féin,Sinn Fein,,44,678,102,729,689
GBR,United Kingdom,parliament,1955-05-26,0.2,0,630,Plaid,Plaid Cymru,Plaid Cymru,3.118301891527678,44,678,102,729,311
GBR,United Kingdom,parliament,1955-05-26,49.7,,630,C/NL,Conservatives and National Liberals,Conservatives and National Liberals,7.8,44,678,102,729,1496
GBR,United Kingdom,parliament,1959-10-08,,345,630,Con,Conservatives,Conservatives,7.426084860100844,44,161,678,404,773
GBR,United Kingdom,parliament,1959-10-08,43.8,258,630,Lab,Labour Party,Labour,4.356222906317165,44,161,678,404,1556
GBR,United Kingdom,parliament,1959-10-08,,20,630,NLP,National Liberal Party,National Liberal Party,,44,161,678,404,1017
GBR,United Kingdom,parliament,1959-10-08,5.9,6,630,Lib,Liberals,Liberals,4.2875,44,161,678,404,659
GBR,United Kingdom,parliament,1959-10-08,,1,630,etc,others,others,,44,161,678,404,453
GBR,United Kingdom,parliament,1959-10-08,0.3,0,630,Plaid,Plaid Cymru,Plaid Cymru,3.118301891527678,44,161,678,404,311
GBR,United Kingdom,parliament,1959-10-08,49.4,,630,C/NL,Conservatives and National Liberals,Conservatives and National Liberals,7.8,44,161,678,404,1496
GBR,United Kingdom,parliament,1964-10-15,44.1,317,630,Lab,Labour Party,Labour,4.356222906317165,44,223,161,63,1556
GBR,United Kingdom,parliament,1964-10-15,,298,630,Con,Conservatives,Conservatives,7.426084860100844,44,223,161,63,773
GBR,United Kingdom,parliament,1964-10-15,11.2,9,630,Lib,Liberals,Liberals,4.2875,44,223,161,63,659
GBR,United Kingdom,parliament,1964-10-15,,6,630,NLP,National Liberal Party,National Liberal Party,,44,223,161,63,1017
GBR,United Kingdom,parliament,1964-10-15,0.2,0,630,Plaid,Plaid Cymru,Plaid Cymru,3.118301891527678,44,223,161,63,311
GBR,United Kingdom,parliament,1964-10-15,43.4,,630,C/NL,Conservatives and National Liberals,Conservatives and National Liberals,7.8,44,223,161,63,1496
GBR,United Kingdom,parliament,1966-03-31,48.0,364,630,Lab,Labour Party,Labour,4.356222906317165,44,583,223,760,1556
GBR,United Kingdom,parliament,1966-03-31,,250,630,Con,Conservatives,Conservatives,7.426084860100844,44,583,223,760,773
GBR,United Kingdom,parliament,1966-03-31,8.6,12,630,Lib,Liberals,Liberals,4.2875,44,583,223,760,659
GBR,United Kingdom,parliament,1966-03-31,,3,630,NLP,National Liberal Party,National Liberal Party,,44,583,223,760,1017
GBR,United Kingdom,parliament,1966-03-31,0.1,1,630,RepLP,Republican Labour Party,Republican Labour Party,,44,583,223,760,1092
GBR,United Kingdom,parliament,1966-03-31,0.5,0,630,SNP,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party,3.587082340943187,44,583,223,760,1284
GBR,United Kingdom,parliament,1966-03-31,41.9,,630,C/NL,Conservatives and National Liberals,Conservatives and National Liberals,7.8,44,583,223,760,1496
GBR,United Kingdom,parliament,1970-06-18,46.4,330,630,Con,Conservatives,Conservatives,7.426084860100844,44,311,583,733,773
GBR,United Kingdom,parliament,1970-06-18,43.1,288,630,Lab,Labour Party,Labour,4.356222906317165,44,311,583,733,1556
GBR,United Kingdom,parliament,1970-06-18,7.5,6,630,Lib,Liberals,Liberals,4.2875,44,311,583,733,659
GBR,United Kingdom,parliament,1970-06-18,0.5,2,630,U,Unity,Unity,,44,311,583,733,349
GBR,United Kingdom,parliament,1970-06-18,0.1,1,630,RepLP,Republican Labour Party,Republican Labour Party,,44,311,583,733,1092
GBR,United Kingdom,parliament,1970-06-18,,1,630,etc,others,others,,44,311,583,733,453
GBR,United Kingdom,parliament,1970-06-18,0.1,1,630,PUP,Protestant Unionist Party,Protestant Unionist Party,,44,311,583,733,1282
GBR,United Kingdom,parliament,1970-06-18,1.1,1,630,SNP,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party,3.587082340943187,44,311,583,733,1284
GBR,United Kingdom,parliament,1970-06-18,0.6,0,630,Plaid,Plaid Cymru,Plaid Cymru,3.118301891527678,44,311,583,733,311
GBR,United Kingdom,parliament,1974-02-28,37.2,301,635,Lab,Labour Party,Labour,4.356222906317165,44,568,311,216,1556
GBR,United Kingdom,parliament,1974-02-28,38.0,297,635,Con,Conservatives,Conservatives,7.426084860100844,44,568,311,216,773
GBR,United Kingdom,parliament,1974-02-28,19.3,14,635,Lib,Liberals,Liberals,4.2875,44,568,311,216,659
GBR,United Kingdom,parliament,1974-02-28,2.0,7,635,SNP,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party,3.587082340943187,44,568,311,216,1284
GBR,United Kingdom,parliament,1974-02-28,,7,635,UUP,Ulster Unionist Party,Ulster Unionist Party,8.3,44,568,311,216,1210
GBR,United Kingdom,parliament,1974-02-28,,3,635,VUPP,Vanguard Unionist Progressive Party,Vanguard Unionist Progressive Party,,44,568,311,216,646
GBR,United Kingdom,parliament,1974-02-28,,2,635,etc,others,others,,44,568,311,216,453
GBR,United Kingdom,parliament,1974-02-28,0.6,2,635,Plaid,Plaid Cymru,Plaid Cymru,3.118301891527678,44,568,311,216,311
GBR,United Kingdom,parliament,1974-02-28,,1,635,DUP,Democratic Unionist Party,Democratic Unionist Party,,44,568,311,216,319
GBR,United Kingdom,parliament,1974-02-28,0.5,1,635,SDLP,Social Democratic and Labour Party,Social Democratic and Labour Party,,44,568,311,216,1023
GBR,United Kingdom,parliament,1974-02-28,0.2,0,635,NF,National Front,National Front,,44,568,311,216,1126
GBR,United Kingdom,parliament,1974-02-28,1.17,,635,UUUC,United Ulster Unionist Coalition,United Ulster Unionist Coalition,,44,568,311,216,1363
GBR,United Kingdom,parliament,1974-10-10,39.2,319,635,Lab,Labour Party,Labour,4.356222906317165,44,40,568,419,1556
GBR,United Kingdom,parliament,1974-10-10,35.8,277,635,Con,Conservatives,Conservatives,7.426084860100844,44,40,568,419,773
GBR,United Kingdom,parliament,1974-10-10,18.3,13,635,Lib,Liberals,Liberals,4.2875,44,40,568,419,659
GBR,United Kingdom,parliament,1974-10-10,2.9,11,635,SNP,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party,3.587082340943187,44,40,568,419,1284
GBR,United Kingdom,parliament,1974-10-10,,6,635,UUP,Ulster Unionist Party,Ulster Unionist Party,8.3,44,40,568,419,1210
GBR,United Kingdom,parliament,1974-10-10,,3,635,VUPP,Vanguard Unionist Progressive Party,Vanguard Unionist Progressive Party,,44,40,568,419,646
GBR,United Kingdom,parliament,1974-10-10,0.6,3,635,Plaid,Plaid Cymru,Plaid Cymru,3.118301891527678,44,40,568,419,311
GBR,United Kingdom,parliament,1974-10-10,,1,635,DUP,Democratic Unionist Party,Democratic Unionist Party,,44,40,568,419,319
GBR,United Kingdom,parliament,1974-10-10,0.5,1,635,SDLP,Social Democratic and Labour Party,Social Democratic and Labour Party,,44,40,568,419,1023
GBR,United Kingdom,parliament,1974-10-10,,1,635,none,no party affiliation,no party affiliation,,44,40,568,419,1599
