id,country_id,family_id,name_short,name_english,name,name_ascii,name_nonlatin,wikipedia,data_source,description,comment,cmp,euprofiler,ees,morgan,castles_mair,huber_inglehart,ray,benoit_laver,chess,old_countryID,old_partyID
1162,41,40,EPEN,National Political Union,Ethniki Politiki Enosis,Ethniki Politiki Enosis,,http://en.wikipedia.org/wiki/National_Political_Union,nyt,,,,,,,,,,,,300,25
1163,55,28,LPA/LNP,Union of the Indigent / Latvian Independence Party,Maznodrošināto politiskā apvienība / Latviešu neatkarības partija,Maznodrosinato politiska apvieniba / Latviesu neatkaribas partija,,,,,,,,,,,,,,,428,76
1164,75,11,ESDP,Estonian Social Democratic Party,Eesti Sotsiaaldemokraatlik Partei,Eesti Sotsiaaldemokraatlik Partei,,http://en.wikipedia.org/wiki/Social_Democratic_Party_(Estonia),,,,83320,,,,,,,,,233,29
1165,5,6,LL,Liberal League,Jiyu Rengo,Jiyu Rengo,自由連合,http://en.wikipedia.org/wiki/Liberal_League_%28Japan%29,,,,,,,,,,,,,392,23
1166,27,12,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,,,,,,,,724,990
1167,40,14,PdA,Swiss Party of Labour,Partei der Arbeit der Schweiz,Partei der Arbeit der Schweiz,,http://en.wikipedia.org/wiki/Swiss_Labour_Party,,,,43220,,,,,,1707,8076,,756,43
1169,43,26,MpaE,List of the Majority for another Europe,Majorité pour l'autre Europe,Majorite pour l'autre Europe,,http://en.wikipedia.org/wiki/Majorit%C3%A9_pour_l%27autre_Europe,,,,,,,,,,,,,250,18
1170,23,6,ADA,Justice and Truth Alliance,Alianţa Dreptate şi Adevăr,Alianta Dreptate si Adevar,,http://en.wikipedia.org/wiki/Justice_and_Truth_Alliance,,,,,,,,,,,,,642,40
1171,11,19,Greens,Green Party,Green Party,Green Party,,http://en.wikipedia.org/wiki/Green_Party_of_Aotearoa_New_Zealand,,,,64110,,,,,,,7252,,554,10
1172,56,16,Thva,National Preservation Party,Þjóðvarnarflokkurinn,Thjodvarnarflokkurinn,,http://en.wikipedia.org/wiki/National_Preservation_Party,indridason,,,15710,,,,,,,,,352,23
1173,68,14,KSCM,Communist Party of Bohemia and Moravia,Komunistická strana Cech a Moravy,Komunisticka strana Cech a Moravy,,http://en.wikipedia.org/wiki/Komunistick%C3%A1_strana_Cech_a_Moravy,,,,82220,57,1203220,,,1001,,1380,2103,203,45
1174,10,12,NAPRED,FORWARD,NAPRED,NAPRED,НАПРЕД,,,,,,,1100002,,,,,,,100,66
1175,5,6,NPN,New Party Nippon,Shintō Nippon,Shinto Nippon,新党日本,http://en.wikipedia.org/wiki/New_Party_Nippon,,,,,,,,,,,,,392,26
1176,43,14,LO,Workers' Struggle,Lutte ouvrière,Lutte ouvriere,,http://en.wikipedia.org/wiki/Lutte_Ouvri%C3%A8re,,,,,101,,,,1402,,,,250,23
1179,41,40,LAOS,Popular Orthodox Rally,Laïkós Orthódoxos Synagermós,Laikos Orthodoxos Synagermos,Λαϊκός Ορθόδοξος Συναγερμός,http://en.wikipedia.org/wiki/Popular_Orthodox_Rally,,,,,152,1300703,,,,,,410,300,38
1180,54,3,CSU,Christian Social Union,Christlich Soziale Union,Christlich Soziale Union,,http://en.wikipedia.org/wiki/Christian_Social_Union_of_Bavaria,,,,41521,117,1276521,,806,1506,309,5943,308,276,44
1181,64,28,UDB,Belgian Democratic Union,Union Democratique Belge,Union Democratique Belge,,http://en.wikipedia.org/wiki/Belgian_Democratic_Union,,,,,,,,,,,,,56,50
1182,1,17,SE,Spoluzitie / Egyutteles,Spoluzitie / Együtteles,Spoluzitie / Egyutteles,,,,,,,,,,,,,,,703,38
1183,39,2,ASZ,Agrarian Alliance,Agrárszövetség,Agrarszovetseg,,http://www2.essex.ac.uk/elect/database/indexElections.asp?country=HUNGARY&election=hu90,,,,86811,,,,,,,,,348,30
1184,67,16,EKA,Pensioners for the People,Eläkeläiset Kansan Asialla – Pensionärer för Folket,Elakelaiset Kansan Asialla -- Pensionarer for Folket,,http://fi.wikipedia.org/wiki/El%C3%A4kel%C3%A4iset_Kansan_Asialla,,,,,,,,,,1411,,1411,246,15
1185,69,14,PDS,Party for Democratic Socialism,Partei des Demokratischen Sozialismus,Partei des Demokratischen Sozialismus,,http://en.wikipedia.org/wiki/Party_of_Democratic_Socialism_%28Germany%29,,,,85221,,,,,,,,,1003,20
1188,66,14,SPU,Socialist Party of Ukraine,Sotsialistychna Partiya Ukrainy,Sotsialistychna Partiya Ukrainy,Соціалістична Партія України,http://en.wikipedia.org/wiki/Socialist_Party_of_Ukraine,,,,98321,,,,,,,4573,,804,18
1189,29,12,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,,,,,,,,124,990
1192,64,3,PSC,Francophone Christian Social Party,Parti Social Chrétien,Parti Social Chretien,,http://en.wikipedia.org/wiki/Humanist_Democratic_Centre,,,,21522,21,1056522,,308,405,108,4903,108,56,42
1193,5,26,LDP,Liberal Democratic Party,Jiyū Minshutō,Jiyu Minshuto,自由民主党,http://en.wikipedia.org/wiki/Liberal_Democratic_Party_%28Japan%29,nyt,,,71620,,,,,2205,,8424,,392,13
1194,8,14,CPN,Communist Party of the Netherlands,Communistische Partij Nederland,Communistische Partij Nederland,,http://en.wikipedia.org/wiki/Communistische_Partij_van_Nederland,,,,,,,61,1102,,1012,,,528,19
1195,75,12,etc,others,others,others,,,,,,,,,,,,,,,233,995
1199,37,16,Lib,Libertas Ireland,Libertas Ireland,Libertas Ireland,,http://en.wikipedia.org/wiki/Libertas_Ireland,,,,,171,1372001,,,,,,,372,12
1200,1,6,ANO,Alliance for a New Citizen,Aliancia Nového Občana,Aliancia Noveho Obcana,,http://en.wikipedia.org/wiki/Aliancia_Noveho_Obcana,,,,96424,,,,,,,3850,2806,703,43
1201,48,28,NIWC,Northern Ireland Women's Coalition,Northern Ireland Women's Coalition,Northern Ireland Women's Coalition,,http://en.wikipedia.org/wiki/Northern_Ireland_Women%27s_Coalition,,,,,,,,,,,7388,,1002,11
1202,39,14,MM,Hungarian Communist Workers' Party,Magyar Kommunista Munkáspárt,Magyar Kommunista Munkaspart,,http://en.wikipedia.org/wiki/Workers_Party_%28Hungary%29,,,,,,1348210,,,,,,,348,18
1203,39,6,VP,Entrepreneurs' Party,Vállalkozók Pártja Egyesület,Vallalkozok Partja Egyesulet,,http://hu.wikipedia.org/wiki/V%C3%A1llalkoz%C3%B3k_P%C3%A1rtja,,,,,,,,,,,,,348,44
1205,44,14,ILP,Independent Labour Party,Independent Labour Party,Independent Labour Party,,http://en.wikipedia.org/wiki/Independent_Labour_Party,,,,,,,,,,,,,826,14
1206,8,3,CU,ChristianUnion -- Reformed Political Party,ChristenUnie – Staatkundig Gereformeerde Partij,ChristenUnie -- Staatkundig Gereformeerde Partij,,http://en.wikipedia.org/wiki/ChristianUnion,,,,22526,294,1528526,,,,,,1016,528,43
1207,39,12,etc,others,others,others,,,,,,,,,,,,,2002,,348,995
1208,74,16,RAS,Movement for Silesian Autonomy,Ruch Autonomii Śląska,Ruch Autonomii Slaska,,http://en.wikipedia.org/wiki/Silesian_Autonomy_Movement,,,,92952,,,,,,,,,616,54
1209,9,6,DLF,Liberal People's Party,Det Liberale Folkepartiet,Det Liberale Folkepartiet,,http://en.wikipedia.org/wiki/Liberal_People%27s_Party_%28Norway%2C_Old%29,"snl, storting",Most MPs from the Liberal Party (V) formed a new parliamentary group on 9 December 1972.,,12410,,,,,,,,,578,13
1210,44,26,UUP,Ulster Unionist Party,Ulster Unionist Party,Ulster Unionist Party,,http://en.wikipedia.org/wiki/Ulster_Unionist_Party,,,,51621,,,,1607,,,,,826,21
1211,40,12,none,no party affiliation,parteilos,parteilos,,,,,,,,,,,,,,,756,990
1213,40,26,BDP,Conservative Democratic Party of Switzerland,Bürgerlich-Demokratische Partei (BDP) Graubünden,Bürgerlich-Demokratische Partei (BDP) Graubünden,,http://en.wikipedia.org/wiki/Conservative_Democratic_Party_of_Switzerland,ap,Formed on 1 November 2008 by former members of the Swiss Peoples Party.,,,,,,,,,,,756,49
1216,74,14,SD,Democratic Party,Stronnictwo Demokratyczne,Stronnictwo Demokratyczne,,http://en.wikipedia.org/wiki/Democratic_Party_%28Poland%29,,,,92211,,,,,,,,,616,33
1218,68,6,LSU,Liberal Social Union,Liberálně sociální unie,Liberalne socialni unie,,http://cs.wikipedia.org/wiki/Liber%C3%A1ln%C4%9B_soci%C3%A1ln%C3%AD_unie,,,composed of: CSS Ceskoslovenska strana socialisticka (Czechoslovak Socialist Party),82420,,,,,1003,,,,203,43
1219,67,6,L,Liberals,Liberaalit – Liberalerna,Liberaalit -- Liberalerna,,http://en.wikipedia.org/wiki/Liberals_%28Finland%29,"mchale, jacobs","National Progressive Party (KE) split in 1951 with a majority forming the Finnish People's Party (SK) and a Conservative Liberal minority forming the Liberal League (VK) (Jacobs 1989, 540). The two parties merged again and formed the Liberal People's Party (LKP) on 29 December 1965 (McHale 1983, 214). ",,14420,,,26,604,1304,1410,,,246,19
1221,27,9,PAR,Aragonese Regionalist Party,Partido Aragonés Regionalista,Partido Aragones Regionalista,,http://en.wikipedia.org/wiki/Aragonese_Party,,,,33904,,,,1411,,510,,510,724,52
1224,27,6,PDP,Popular Democratic Party,Partido Demócrata Popular,Partido Democrata Popular,,http://en.wikipedia.org/wiki/Democratic_Popular_Party_(Spain),,,,33438,,,,1410,3605,,,,724,30
1225,72,11,CWP,Christian Workers' Party,Christian Workers' Party,Christian Workers' Party,,http://en.wikipedia.org/wiki/Malta_Labour_Party,,,,,,,,,,,,,470,15
1226,40,14,S,Solidarity,solidaritéS,solidariteS,,http://en.wikipedia.org/wiki/Solidarit%C3%A9S,,,,,,,,,,,,,756,17
1227,54,14,Linke,The Left,Die Linke,Die Linke,,http://en.wikipedia.org/wiki/The_Left_(Germany),dw,Party for Democratic Socialism (PDS) and Electoral Alternative (WASG) merged at a party congress on 16 June 2007.,,41221,118,1276321,,,1501,307,6051,306,276,36
1228,1,28,Nds,National Democratic Party,Národno-demokratická strana,Narodno-demokraticka strana,,http://sk.wikipedia.org/wiki/N%C3%A1rodno-demokratick%C3%A1_strana,,,,96712,,,,,,,,,703,35
1229,68,3,K,Coalition,Koalice,Koalice,,,,,,82524,,,,,,,,,203,34
1231,63,26,PND,New Democracy Party,Partido da Nova Democracia,Partido da Nova Democracia,,http://en.wikipedia.org/wiki/New_Democracy_Party_%28Portugal%29,,,,,,,,,,,,,620,48
1234,7,3,CSV,Christian Social People's Party,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Chreschtlech Sozial Vollekspartei -- Parti populaire chretien social -- Christlich Soziale Volkspartei,,http://en.wikipedia.org/wiki/Christian_Social_People%27s_Party,,,,23520,210,1442520,137,,,901,6886,,442,26
1235,54,16,Fam,Family Party of Germany,Familien-Partei Deutschlands,Familien-Partei Deutschlands,,http://en.wikipedia.org/wiki/Family_Party_of_Germany,,,,,,,,,,,,,276,60
1239,21,14,DKP,Communist Party of Denmark,Danmarks Kommunistiske Parti,Danmarks Kommunistiske Parti,,http://en.wikipedia.org/wiki/Danmarks_Kommunistiske_Parti,,,,13220,,,5,502,,209,,,208,38
1242,67,12,etc,others,muut – andra,muut -- andra,,,,,,,,,,,,,,,246,995
1245,68,3,KDU/CSL,Christian Democratic Union / People's Party,Křesťanská a demokratická unie / Československá strana lidová,Krest'anska a demokraticka unie / Ceskoslovenska strana lidova,,http://en.wikipedia.org/wiki/Christian_Democratic_Union_-_Czechoslovak_People%27s_Party,,,,82523,58,1203523,,,1007,,1354,2104,203,13
1246,26,28,LUP,The Union-Prodi,L'Unione-Prodi,L'Unione-Prodi,,http://en.wikipedia.org/wiki/The_Union_(political_coalition),,,,32329,,,,,,,6626,,380,116
1247,8,26,TOP,Proud of the Netherlands,Trots op Nederland,Trots op Nederland,,http://en.wikipedia.org/wiki/Proud_of_the_Netherlands,,,,,,1528726,,,,,,,528,64
1250,44,40,BNP,British National Party,British National Party,British National Party,,http://en.wikipedia.org/wiki/British_National_Party,,,,,417,1826720,,,,,,,826,48
1251,8,26,SGP,Political Reformed Party,Staatkundig Gereformeerde Partij,Staatkundig Gereformeerde Partij,,http://en.wikipedia.org/wiki/Staatkundig_Gereformeerde_Partij,,,,,294,1528527,71,1110,2607,1006,7160,1006,528,26
1252,60,6,LDS,Liberal Democracy of Slovenia,Liberalna demokracija Slovenije,Liberalna Demokracija Slovenije,,http://en.wikipedia.org/wiki/Liberal_Democracy_of_Slovenia,,,,97421,261,1705421,,,,,4209,2901,705,26
1253,33,11,ALP,Australian Labor Party,Australian Labor Party,Australian Labor Party,,http://en.wikipedia.org/wiki/Australian_Labor_Party,,,,63320,,,,101,,,4721,,36,14
1254,10,27,BC,Blue Coalition,Sinyata koalitsia,Sinyata koalitsia,Синята коалиция,http://en.wikipedia.org/wiki/Blue_Coalition,bta,Electoral alliance of Union of Democratic Forces (UDF) and the Democrats for Strong Bulgaria (DSB) under the name Blue Coalition (BC) was announced on 16 April 2009. UDF withdrew from the alliance on 15 May 2012 (BTA).,,,,1100001,,,,,,,100,70
1255,29,26,CPC,Conservative Party of Canada,Conservative Party of Canada,Conservative Party of Canada,,http://en.wikipedia.org/wiki/Conservative_Party_of_Canada,,,,,,,,,,,5233,,124,17
1257,75,2,EMK,Estonian Rural Centre Party,Eesti Maa-Keskerakond,Eesti Maa-Keskerakond,,http://en.wikipedia.org/wiki/Social_Democratic_Party_(Estonia),,,,,,,,,1207,,,,233,51
1258,18,28,DNZ-BiH,Democratic Peoples' Community of Bosnia and Herzegovina,Demokratska Narodna Zajednica Bosne i Hercegovine,Demokratska Narodna Zajednica Bosne i Hercegovine,,http://en.wikipedia.org/wiki/Democratic_People%27s_Community,,,,79901,,,,,,,,,70,21
1259,29,19,GPC,Green Party of Canada,Green Party of Canada,Green Party of Canada,,http://en.wikipedia.org/wiki/Green_party_of_canada,,,,,,,,,,,5253,,124,10
1260,55,14,KPSS,Communist Party of the Soviet Union,Kommunističeskaja partija Sovetskogo Sojuza,Kommunisticheskaya partiya Sovetskogo Soyuza,Коммунистическая партия Советского Союза (KПCC),http://en.wikipedia.org/wiki/Communist_Party_of_Latvia,,,,,,,,,,,,,428,39
1261,15,11,LMP-NDP,Lithuanian Women’s Party -- New Democratic Party,Lietuvos moterų partija – Naujosios demokratijos partija,Lietuvos moteru partija -- Naujosios demokratijos partija,,http://de.wikipedia.org/wiki/Lietuvos_moter%C5%B3_partija,,,,,,,,,,,,2502,440,56
1262,11,12,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,,,,,,,,554,990
1263,43,40,MNR,National Republican Movement,Mouvement national républicain,Mouvement national republicain,,http://en.wikipedia.org/wiki/National_Republican_Movement,,,,,114,,,,,,,620,250,68
1264,40,11,LdU-ADI,Independents Alliance,Landesring der Unabhängigen – Alliance des Indépendants,Landesring der Unabhaengigen -- Alliance des Independants,,http://en.wikipedia.org/wiki/Ring_of_Independents,,,,43321,,,,,,,,,756,44
1266,48,6,LD,Liberal Democrats,Liberal Democrats,Liberal Democrats,,http://en.wikipedia.org/wiki/Liberal_Democrats,,,,,,,,,2004,,,,1002,21
1268,64,16,LC,Catholics Lists,Listes catholiques,Listes catholiques,,,,,"Independently presented lists of dissident catholic (Mackie/Rose 1991, 44).",,,,,,,,,,56,57
1272,44,16,UKIP,United Kingdom Independence Party,United Kingdom Independence Party,United Kingdom Independence Party,,http://en.wikipedia.org/wiki/UK_Independence_Party,,,,51951,423,1826951,,,,1108,,1108,826,24
1273,63,6,PSD,Social Democratic Party,Partido Social Democrata,Partido Social Democrata,,http://en.wikipedia.org/wiki/Social_Democratic_Party_%28Portugal%29,,,,35313,245,1620313,,,3103,1206,7722,1206,620,19
1274,72,11,MWP,Malta Workers' Party,Malta Workers' Party,Malta Workers' Party,,,,,"Formed in October 1949 by Dr. Paul Boffa, the former leader of the Labour Party. (Mackie/Rose 1991, 313)",,,,,,,,,,470,14
1275,74,16,KPEiR,National Agreement of Pensioners and Retired of the Republic Poland,Krajowe Porozumienie Emerytów i Rencistów Rzeczypospolitej Polskiej,Krajowe Porozumienie Emerytow i Rencistow Rzeczypospolitej Polskiej,,http://pl.wikipedia.org/wiki/Krajowe_Porozumienie_Emeryt%C3%B3w_i_Rencist%C3%B3w_Rzeczypospolitej_Polskiej,,,,,,,,,,,,,616,78
1276,44,14,CPGB,Communist Party of Great Britain,Communist Party of Great Britain,Communist Party of Great Britain,,http://en.wikipedia.org/wiki/Communist_Party_of_Great_Britain,,,,,,,,,,,,,826,13
1277,15,11,LSDP,Lithuanian Social Democratic Party,Lietuvos socialdemokratų partija,Lietuvos socialdemokratu partija,,http://en.wikipedia.org/wiki/Social_Democratic_Party_of_Lithuania,,,Merger of LDDP and LSDP on 27 January 2001 keeping the name of the smaller party.,88320,203,1440320,,,,,2320,2501,440,15
1278,26,28,SDI,Italian Democrat Socialists,Socialisti Democratici Italiani,Socialisti Democratici Italiani,,http://en.wikipedia.org/wiki/Italian_Democratic_Socialists,,,,,,,,,,,6826,,380,141
1280,41,19,OP,Ecologist Greens,Oikologoi Prasinoi,Oikologoi Prasinoi,Οικολόγοι Πράσινοι,http://en.wikipedia.org/wiki/Ecologist_Greens,,,,,154,1300116,,,,,,,300,42
1281,63,11,MDP,Democratic Movement,Movimento Democrático Português,Movimento Democratico Portugues,,http://en.wikipedia.org/wiki/Portuguese_Democratic_Movement,,,,35310,,,,,,1212,,,620,35
1282,44,28,PUP,Protestant Unionist Party,Protestant Unionist Party,Protestant Unionist Party,,http://en.wikipedia.org/wiki/Protestant_Unionist_Party,,,,,,,,,,,,,826,31
1283,74,26,PR,Republic Right Party,Prawica Rzeczypospolitej,Prawica Rzeczypospolitej,,http://en.wikipedia.org/wiki/Right_of_the_Republic,,,,,355,,,,,,,,616,75
1284,44,9,SNP,Scottish National Party,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party -- Partaidh Naiseanta na h-Alba,,http://en.wikipedia.org/wiki/Scottish_National_Party,,,,51902,,1826902,,1603,,1105,5191,1105,826,39
1286,10,12,DPS,Movement for Rights and Freedoms,Dvizhenie za prava i svobodi,Dvizhenie za prava i svobodi,Движение за права и свободи,http://en.wikipedia.org/wiki/Movement_for_Rights_and_Freedoms,,,in turkish: Hak ve Özgürlükler Hareketi,80951,31,1100900,,,,,894,2004,100,47
1287,26,11,NPSI,New PSI,Nuovo Partito Socialisti Italiani,Nuovo Partito Socialisti Italiani,,http://en.wikipedia.org/wiki/Socialist_Party_New_PSI,,,,32611,,,,,,,,835,380,29
1290,63,11,FRS,Republican and Socialist Front,Frente Republicana e Socialista,Frente Republicana e Socialista,,http://en.wikipedia.org/wiki/Frente_Republicana_e_Socialista,,,,,,,,,,,,,620,42
1291,23,11,PSD+PUR,National Union PSD+PUR,Uniunea Naţională PSD+PUR,Uniunea Nationala PSD+PUR,,http://en.wikipedia.org/wiki/National_Union_PSD%2BPUR,,,,,,,,,,,,,642,42
1292,67,14,SKDL,Finish People's Democratic Union,Suomen Kansan Demokraattinen Liitto – Demokratiska Förbundet för Finlands Folk,Suomen Kansan Demokraattinen Liitto -- Demokratiska Förbundet för Finlands Folk,,http://en.wikipedia.org/wiki/Finnish_People%27s_Democratic_League,,,,14221,,,21,601,,1404,,1404,246,37
1294,55,26,JD,New Democrats,Jaunie Demokrāti,Jaunie Demokrati,,http://en.wikipedia.org/wiki/New_Democrats_(Latvia),,,,,,,,,,,,,428,51
1295,63,14,CDU,Unified Democratic Coalition,Coligação Democrático Unitária,Coligacao Democratico Unitaria,,http://en.wikipedia.org/wiki/Unitarian_Democratic_Coalition,,,,35229,234,1620229,,,,1201,,1201,620,20
1296,26,11,R,Radicals,Radicali,Radicali,,http://en.wikipedia.org/wiki/Radical_Party_(Italy),,,,32310,,,,1004,,814,6786,813,380,60
1297,43,26,PRL,Conservatives,Parti républicain de la liberté,Parti republicain de la liberte,,,,,,31622,,,,707,,609,,609,250,47
1298,72,28,GP,Gozo Party,Gozo Party,Gozo Party,,http://www.maltadata.com/abbrev.htm,,,,,,,,,,,,,470,11
1299,23,2,PDAR,Democratic Agrarian Party of Romania,Partidul Democrat Agrar din România,Partidul Democrat Agrar din Romania,,http://en.wikipedia.org/wiki/List_of_political_parties_in_Romania,,,,93810,,,,,3207,,,,642,39
1300,26,27,PSI/AD,PSI/AD,PSI/AD,PSI/AD,,http://it.wikipedia.org/wiki/Elezioni_europee_del_1994_(Italia),,,,,,,,,,,,,380,165
1302,44,6,LD,Liberal Democrats,Liberal Democrats,Liberal Democrats,,http://en.wikipedia.org/wiki/Liberal_Democrats,,,,51421,422,1826421,,,602,1104,5125,1104,826,38
1304,26,19,FdLV,Green Lists,Federazione delle Liste Verdi,Federazione delle Liste Verdi,,http://en.wikipedia.org/wiki/Green_Lists,,,,32110,,,,,2103,,,,380,163
1305,23,11,FDSN,Democratic National Salvation Front,Frontul Democrat al Salvării Nationale,Frontul Democrat al Salvarii Nationale,,http://en.wikipedia.org/wiki/Democratic_National_Salvation_Front,,,,93223,,,,,3206,,,,642,22
